epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,32990.8,0.91775,0.45095,1.13776,0.99861,1,0.995,0.74252,0.95852,0.39651,1.13352,0.0012905,0.0012905,0.0012905
45,33686.6,0.92166,0.43693,1.12302,0.99957,1,0.995,0.70081,1.10631,0.41111,1.20412,0.001274,0.001274,0.001274
46,34338.2,0.9069,0.43001,1.11551,0.99832,1,0.995,0.7694,0.97214,0.39301,1.11944,0.0012575,0.0012575,0.0012575
47,34961.2,0.90731,0.433,1.0983,0.99391,1,0.995,0.72165,1.07613,0.40613,1.18662,0.001241,0.001241,0.001241
48,35659.2,0.88869,0.43737,1.11834,0.99863,1,0.995,0.74982,0.96388,0.41005,1.12108,0.0012245,0.0012245,0.0012245
49,36359,0.88681,0.42843,1.11081,0.99958,1,0.995,0.74006,1.0357,0.38879,1.15527,0.001208,0.001208,0.001208
50,37061.4,0.88964,0.43852,1.11632,1,0.99902,0.995,0.74141,0.97626,0.39707,1.13667,0.0011915,0.0011915,0.0011915
51,37764.5,0.91848,0.44415,1.12021,0.99973,1,0.995,0.74331,0.98813,0.39884,1.1232,0.001175,0.001175,0.001175
52,38466.5,0.90644,0.43263,1.10589,0.99838,0.995,0.995,0.74153,1.06065,0.40047,1.15197,0.0011585,0.0011585,0.0011585
53,39164.7,0.88638,0.43067,1.11041,0.99961,1,0.995,0.76826,0.98549,0.38998,1.12328,0.001142,0.001142,0.001142
54,39862,0.90895,0.43497,1.12197,0.99957,1,0.995,0.75259,0.99851,0.38497,1.14449,0.0011255,0.0011255,0.0011255
55,40559.8,0.89234,0.43536,1.11853,0.99957,1,0.995,0.74202,1.036,0.38454,1.15701,0.001109,0.001109,0.001109
56,41260.6,0.90137,0.4273,1.10346,0.99964,1,0.995,0.73955,1.03808,0.38881,1.14647,0.0010925,0.0010925,0.0010925
57,41961.6,0.8608,0.42143,1.08885,0.99951,1,0.995,0.75021,0.98793,0.37263,1.12912,0.001076,0.001076,0.001076
58,42659.1,0.86341,0.42146,1.07784,0.99966,1,0.995,0.76897,0.96556,0.37551,1.11776,0.0010595,0.0010595,0.0010595
59,43359.5,0.85998,0.41218,1.07872,0.99944,1,0.995,0.74143,1.00245,0.39004,1.13852,0.001043,0.001043,0.001043
60,44059.5,0.87373,0.40025,1.08904,0.99946,1,0.995,0.75437,0.97872,0.36696,1.11745,0.0010265,0.0010265,0.0010265
61,44765.4,0.89973,0.41702,1.11822,0.9995,1,0.995,0.74285,0.98392,0.36515,1.11981,0.00101,0.00101,0.00101
62,45468.3,0.85805,0.40109,1.10829,0.99956,1,0.995,0.779,0.93096,0.35548,1.08678,0.0009935,0.0009935,0.0009935
63,46169.7,0.82991,0.39137,1.07394,0.99913,1,0.995,0.77781,0.93561,0.35619,1.09356,0.000977,0.000977,0.000977
64,46872.8,0.87781,0.41644,1.09443,0.99944,1,0.995,0.77714,0.91053,0.35424,1.08353,0.0009605,0.0009605,0.0009605
65,47574.1,0.85335,0.41236,1.08943,0.99966,1,0.995,0.79239,0.91624,0.35035,1.07919,0.000944,0.000944,0.000944
66,48277.3,0.86518,0.4249,1.10184,0.99961,1,0.995,0.76347,1.0063,0.37084,1.13483,0.0009275,0.0009275,0.0009275
67,48979.8,0.8488,0.40617,1.07646,0.99962,1,0.995,0.76958,0.94696,0.35012,1.10488,0.000911,0.000911,0.000911
68,49682.4,0.84124,0.3965,1.08329,0.99963,1,0.995,0.78555,0.92494,0.35828,1.08904,0.0008945,0.0008945,0.0008945
69,50383,0.81089,0.38457,1.0731,0.99967,1,0.995,0.7916,0.90613,0.34839,1.08561,0.000878,0.000878,0.000878
70,51083.8,0.83427,0.38433,1.07666,0.99967,1,0.995,0.78974,0.91954,0.36018,1.09136,0.0008615,0.0008615,0.0008615
71,51784.3,0.84081,0.38898,1.07664,0.99958,1,0.995,0.79738,0.8928,0.34132,1.08053,0.000845,0.000845,0.000845
72,52478.1,0.81176,0.37437,1.07054,0.99941,1,0.995,0.77104,0.94244,0.36013,1.10962,0.0008285,0.0008285,0.0008285
73,53170.1,0.82815,0.37844,1.06992,0.99948,1,0.995,0.74955,1.02261,0.35584,1.14512,0.000812,0.000812,0.000812
74,53868.9,0.85139,0.3934,1.08453,0.99962,1,0.995,0.80138,0.88828,0.34002,1.07186,0.0007955,0.0007955,0.0007955
75,54571.2,0.82119,0.37694,1.06905,0.99902,1,0.995,0.79939,0.89973,0.33297,1.08096,0.000779,0.000779,0.000779
76,55272.1,0.80466,0.37843,1.08006,0.99963,1,0.995,0.78726,0.90427,0.33846,1.08367,0.0007625,0.0007625,0.0007625
77,55971.6,0.82259,0.38558,1.05956,0.99959,1,0.995,0.78747,0.92962,0.33263,1.09505,0.000746,0.000746,0.000746
