epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,524.617,0.85744,0.39749,1.04932,0.98178,1,0.9948,0.78466,0.89795,0.38231,1.01711,0.00082675,0.00082675,0.00082675
16,560.546,0.88307,0.41614,1.07217,0.99398,1,0.995,0.77888,0.93253,0.36965,1.02584,0.000814375,0.000814375,0.000814375
17,594.909,0.8637,0.40069,1.05875,0.99428,1,0.9941,0.78784,0.91676,0.36449,1.02059,0.000802,0.000802,0.000802
18,629.09,0.86332,0.39733,1.05601,0.99416,1,0.9948,0.78084,0.919,0.37504,1.00609,0.000789625,0.000789625,0.000789625
19,662.332,0.85811,0.40957,1.05421,0.97247,1,0.9907,0.76669,0.95257,0.40898,1.04365,0.00077725,0.00077725,0.00077725
20,697.95,0.83859,0.39087,1.05585,0.99325,1,0.9949,0.77633,0.91347,0.37,1.02878,0.000764875,0.000764875,0.000764875
21,732.098,0.87036,0.40625,1.05347,0.99502,1,0.995,0.78896,0.88659,0.34947,1.00153,0.0007525,0.0007525,0.0007525
22,764.4,0.85824,0.40462,1.06522,0.99495,1,0.995,0.78395,0.89094,0.35953,1.01115,0.000740125,0.000740125,0.000740125
23,798.83,0.85964,0.40152,1.04743,0.99933,1,0.995,0.7817,0.90238,0.34156,1.00933,0.00072775,0.00072775,0.00072775
24,838.557,0.84921,0.39989,1.0488,0.99894,1,0.995,0.78947,0.87331,0.34791,1.00034,0.000715375,0.000715375,0.000715375
25,872.815,0.85398,0.40195,1.06273,0.98448,1,0.99485,0.77733,0.9075,0.36059,1.0163,0.000703,0.000703,0.000703
26,907.808,0.87289,0.3877,1.07116,0.99897,1,0.995,0.76904,0.92968,0.36168,1.03007,0.000690625,0.000690625,0.000690625
27,941.545,0.82635,0.38323,1.04066,0.99851,1,0.995,0.78181,0.88738,0.35705,1.00605,0.00067825,0.00067825,0.00067825
28,976.087,0.82673,0.38134,1.04238,0.99619,1,0.995,0.78973,0.86544,0.35553,1.00089,0.000665875,0.000665875,0.000665875
29,1009.08,0.83483,0.40022,1.05082,0.99926,1,0.995,0.77827,0.88744,0.36265,1.00627,0.0006535,0.0006535,0.0006535
30,1043.49,0.81883,0.3897,1.0596,0.99928,1,0.995,0.7751,0.91621,0.34522,1.01455,0.000641125,0.000641125,0.000641125
31,1077.24,0.82641,0.39022,1.05046,0.99884,1,0.995,0.77922,0.88917,0.35111,1.00521,0.00062875,0.00062875,0.00062875
32,1110.5,0.82035,0.38483,1.04152,0.99903,1,0.995,0.79345,0.89091,0.34619,1.0007,0.000616375,0.000616375,0.000616375
33,1143.64,0.83405,0.38381,1.05015,0.99806,1,0.995,0.79012,0.90185,0.36256,1.00704,0.000604,0.000604,0.000604
34,1178.72,0.81612,0.38166,1.0504,0.99443,1,0.995,0.79111,0.88563,0.34817,1.01155,0.000591625,0.000591625,0.000591625
35,1216.53,0.83161,0.3843,1.06109,0.99498,1,0.995,0.78782,0.89291,0.35232,1.00867,0.00057925,0.00057925,0.00057925
36,1252.17,0.79142,0.36774,1.03248,0.99834,1,0.995,0.78197,0.89222,0.36924,1.01315,0.000566875,0.000566875,0.000566875
37,1283.45,0.80821,0.38266,1.04121,0.99056,1,0.995,0.78951,0.8792,0.34809,1.0035,0.0005545,0.0005545,0.0005545
38,1316.68,0.80834,0.37105,1.03307,0.9799,1,0.99206,0.77516,0.8933,0.35492,1.02718,0.000542125,0.000542125,0.000542125
39,1350.06,0.82983,0.38099,1.04621,0.97978,1,0.98737,0.76503,0.90564,0.36124,1.03524,0.00052975,0.00052975,0.00052975
40,1383.49,0.82145,0.374,1.03494,0.9792,1,0.98957,0.7824,0.87112,0.34615,0.99935,0.000517375,0.000517375,0.000517375
41,1416.1,0.80973,0.3627,1.0368,0.99507,1,0.995,0.78073,0.90361,0.36435,1.0148,0.000505,0.000505,0.000505
42,1450.38,0.80725,0.37405,1.02592,0.99537,1,0.995,0.78865,0.89402,0.34799,1.00504,0.000492625,0.000492625,0.000492625
43,1485.44,0.81122,0.36917,1.04416,0.99447,1,0.995,0.78667,0.89944,0.34996,1.01212,0.00048025,0.00048025,0.00048025
44,1521.46,0.81145,0.36467,1.03546,0.99393,1,0.9944,0.7807,0.90519,0.3579,1.01301,0.000467875,0.000467875,0.000467875
45,1556.21,0.78409,0.35719,1.03069,0.99389,1,0.99376,0.78899,0.88546,0.34343,1.00095,0.0004555,0.0004555,0.0004555
46,1591.45,0.81181,0.37335,1.02562,0.99335,1,0.99475,0.77559,0.89363,0.35538,1.00557,0.000443125,0.000443125,0.000443125
47,1629.13,0.79558,0.35344,1.02244,0.98909,1,0.99276,0.78635,0.89289,0.34569,1.01306,0.00043075,0.00043075,0.00043075
48,1663.44,0.79692,0.37209,1.02706,0.99287,1,0.995,0.79258,0.88765,0.34945,1.01207,0.000418375,0.000418375,0.000418375
49,1696.63,0.80541,0.37065,1.02507,0.99419,1,0.995,0.78786,0.90937,0.36008,1.00862,0.000406,0.000406,0.000406
50,1730.48,0.7835,0.37318,1.0296,0.99854,1,0.995,0.78942,0.8791,0.3436,1.00849,0.000393625,0.000393625,0.000393625
51,1763.96,0.7974,0.35982,1.03343,0.99406,1,0.995,0.77654,0.92571,0.34949,1.02447,0.00038125,0.00038125,0.00038125
52,1797.59,0.79503,0.3643,1.03934,0.99388,1,0.995,0.79784,0.88158,0.32814,0.99904,0.000368875,0.000368875,0.000368875
53,1832.65,0.81092,0.36666,1.02752,0.98859,1,0.99485,0.78611,0.91359,0.34684,1.01028,0.0003565,0.0003565,0.0003565
54,1865.33,0.78629,0.35332,1.02228,0.98897,1,0.99415,0.79003,0.88397,0.34467,1.01153,0.000344125,0.000344125,0.000344125
55,1900.41,0.7802,0.35948,1.0269,0.99795,1,0.995,0.80168,0.8683,0.33092,0.996,0.00033175,0.00033175,0.00033175
56,1932.78,0.76678,0.34839,1.0198,0.99859,1,0.995,0.79979,0.88469,0.32601,0.99883,0.000319375,0.000319375,0.000319375
57,1963.81,0.76799,0.35333,1.01758,0.9987,1,0.995,0.79474,0.89693,0.33844,0.99713,0.000307,0.000307,0.000307
58,1994.53,0.75164,0.33787,1.00874,0.99834,1,0.995,0.79221,0.90104,0.34359,1.00348,0.000294625,0.000294625,0.000294625
59,2017.16,0.76368,0.34869,1.01537,0.997,1,0.995,0.79808,0.89241,0.33675,1.00049,0.00028225,0.00028225,0.00028225
60,2039.9,0.75682,0.33961,1.0123,0.99804,1,0.995,0.79795,0.8841,0.33803,0.99711,0.000269875,0.000269875,0.000269875
61,2060.64,0.77213,0.34012,1.02923,1,0.99945,0.995,0.79932,0.90644,0.34048,1.00025,0.0002575,0.0002575,0.0002575
62,2092.34,0.77448,0.35027,1.02227,0.99861,1,0.995,0.78807,0.91238,0.33672,1.02009,0.000245125,0.000245125,0.000245125
63,2125.71,0.77509,0.34141,1.02367,0.99736,1,0.995,0.79717,0.89839,0.33151,1.01165,0.00023275,0.00023275,0.00023275
64,2160.76,0.76523,0.34588,1.01672,0.99444,1,0.995,0.79799,0.88762,0.32706,0.9996,0.000220375,0.000220375,0.000220375
65,2196.11,0.76106,0.33618,1.00917,0.99413,1,0.995,0.79669,0.87942,0.32654,0.99616,0.000208,0.000208,0.000208
66,2231.25,0.73995,0.3434,1.01768,0.99391,1,0.995,0.79037,0.89799,0.33718,1.01243,0.000195625,0.000195625,0.000195625
67,2266.79,0.75942,0.34486,1.01563,0.99424,1,0.995,0.79635,0.89612,0.32593,0.99802,0.00018325,0.00018325,0.00018325
68,2302.17,0.76933,0.34435,1.01616,0.99298,1,0.9948,0.796,0.90813,0.33066,1.00649,0.000170875,0.000170875,0.000170875
69,2337.22,0.76194,0.34302,1.02502,0.9937,1,0.99475,0.79648,0.89831,0.33514,1.00629,0.0001585,0.0001585,0.0001585
70,2373.36,0.74628,0.33841,0.99829,0.99348,1,0.9946,0.79334,0.90314,0.3361,1.00431,0.000146125,0.000146125,0.000146125
71,2436.61,0.67832,0.26948,0.96863,0.99412,1,0.9946,0.7859,0.89393,0.33126,0.99906,0.00013375,0.00013375,0.00013375
72,2472.4,0.66695,0.26118,0.95391,0.99396,1,0.99475,0.78449,0.90227,0.333,1.00589,0.000121375,0.000121375,0.000121375
73,2507.62,0.66121,0.26376,0.96668,0.99442,1,0.995,0.79295,0.89972,0.32965,1.00552,0.000109,0.000109,0.000109
74,2542.01,0.6621,0.25859,0.96373,0.99574,1,0.995,0.79463,0.8907,0.32698,1.00049,9.6625e-05,9.6625e-05,9.6625e-05
75,2576.3,0.659,0.25808,0.95969,0.99401,1,0.995,0.78676,0.90613,0.33203,1.00947,8.425e-05,8.425e-05,8.425e-05
76,2611.23,0.65954,0.25946,0.96679,0.99473,1,0.995,0.79107,0.8954,0.32578,1.00401,7.1875e-05,7.1875e-05,7.1875e-05
77,2645.88,0.65059,0.25532,0.95839,0.99435,1,0.995,0.78821,0.91162,0.33056,1.00977,5.95e-05,5.95e-05,5.95e-05
78,2679.55,0.65506,0.25692,0.96427,0.99455,1,0.995,0.79089,0.91304,0.33081,1.01082,4.7125e-05,4.7125e-05,4.7125e-05
79,2714.44,0.64309,0.25434,0.9582,0.99561,1,0.995,0.79365,0.89872,0.32619,1.00715,3.475e-05,3.475e-05,3.475e-05
80,2749.07,0.65804,0.25977,0.95161,0.99595,1,0.995,0.79466,0.90443,0.32724,1.00738,2.2375e-05,2.2375e-05,2.2375e-05
