epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,5554.96,1.13949,0.54191,1.20811,0.97561,0.98344,0.99345,0.68855,1.18195,0.44651,1.1724,0.000690625,0.000690625,0.000690625
27,5877.27,1.13036,0.53561,1.19809,0.98402,0.97398,0.99353,0.70344,1.15418,0.43122,1.15288,0.00067825,0.00067825,0.00067825
28,6151.26,1.14026,0.52881,1.20785,0.98447,0.97516,0.99277,0.69455,1.15843,0.44355,1.15673,0.000665875,0.000665875,0.000665875
29,6467.37,1.13284,0.53524,1.19758,0.98766,0.9793,0.99356,0.69935,1.13463,0.42625,1.14347,0.0006535,0.0006535,0.0006535
30,6771.32,1.11533,0.52123,1.18457,0.99161,0.97881,0.99394,0.69526,1.17207,0.41805,1.16329,0.000641125,0.000641125,0.000641125
31,7073.88,1.11603,0.52467,1.19449,0.98699,0.97989,0.99304,0.69765,1.147,0.42967,1.15544,0.00062875,0.00062875,0.00062875
32,7364.18,1.10597,0.51642,1.18597,0.98354,0.97398,0.99197,0.69534,1.16326,0.42805,1.15924,0.000616375,0.000616375,0.000616375
33,7658.26,1.09817,0.50599,1.18169,0.98749,0.98033,0.99374,0.69398,1.18341,0.42948,1.16759,0.000604,0.000604,0.000604
34,7904.09,1.1122,0.50438,1.18894,0.98574,0.98139,0.99401,0.71053,1.13251,0.41523,1.14257,0.000591625,0.000591625,0.000591625
35,8118.43,1.1181,0.5198,1.19104,0.98434,0.96664,0.9927,0.70321,1.14305,0.43625,1.14703,0.00057925,0.00057925,0.00057925
36,8320.27,1.10558,0.51308,1.19087,0.99113,0.97812,0.99425,0.71556,1.11497,0.41222,1.13273,0.000566875,0.000566875,0.000566875
37,8467.7,1.10669,0.50112,1.18545,0.98862,0.97602,0.99396,0.70165,1.15548,0.41145,1.15153,0.0005545,0.0005545,0.0005545
38,8616.75,1.10719,0.50344,1.18797,0.98806,0.97812,0.99417,0.70716,1.13223,0.4109,1.14126,0.000542125,0.000542125,0.000542125
39,8764.02,1.10552,0.50012,1.18892,0.98926,0.98021,0.99449,0.70928,1.15224,0.41117,1.14608,0.00052975,0.00052975,0.00052975
40,8936.46,1.09581,0.49696,1.17647,0.98639,0.9859,0.99438,0.70195,1.15169,0.41131,1.14714,0.000517375,0.000517375,0.000517375
41,9112.03,1.09503,0.49577,1.18131,0.98172,0.98445,0.99158,0.71062,1.11733,0.41041,1.13317,0.000505,0.000505,0.000505
42,9284.62,1.11353,0.50372,1.18205,0.98238,0.98522,0.99371,0.71057,1.12888,0.40874,1.13848,0.000492625,0.000492625,0.000492625
43,9460.1,1.07712,0.48883,1.16627,0.97999,0.98466,0.98995,0.70149,1.14034,0.40553,1.14527,0.00048025,0.00048025,0.00048025
44,9635.18,1.08114,0.48885,1.17267,0.98548,0.98817,0.99399,0.70143,1.1423,0.40706,1.14215,0.000467875,0.000467875,0.000467875
45,9810.44,1.09162,0.48066,1.17659,0.98573,0.98028,0.99413,0.71075,1.1329,0.3961,1.13543,0.0004555,0.0004555,0.0004555
46,9980.72,1.0811,0.48438,1.17039,0.9897,0.98285,0.99429,0.71211,1.13471,0.39183,1.14141,0.000443125,0.000443125,0.000443125
47,10153.9,1.06436,0.47737,1.15859,0.9893,0.98455,0.99462,0.71318,1.13003,0.39613,1.13777,0.00043075,0.00043075,0.00043075
48,10326.8,1.08225,0.48146,1.1691,0.98386,0.98522,0.99448,0.71052,1.13415,0.3992,1.13623,0.000418375,0.000418375,0.000418375
49,10500.3,1.06956,0.46964,1.1697,0.98692,0.9816,0.99378,0.71755,1.11962,0.3893,1.13196,0.000406,0.000406,0.000406
50,10673.4,1.05693,0.47447,1.16211,0.98685,0.98226,0.99172,0.71825,1.10779,0.38885,1.12892,0.000393625,0.000393625,0.000393625
51,10846.5,1.07124,0.47118,1.16026,0.98575,0.98207,0.99279,0.72338,1.10555,0.39298,1.12145,0.00038125,0.00038125,0.00038125
52,11019.9,1.06127,0.4668,1.15332,0.98642,0.9878,0.99461,0.71612,1.11477,0.39161,1.12692,0.000368875,0.000368875,0.000368875
53,11192.2,1.06932,0.46437,1.16403,0.98695,0.98285,0.99423,0.71086,1.13887,0.38742,1.13881,0.0003565,0.0003565,0.0003565
54,11384.8,1.05832,0.46112,1.15672,0.98617,0.98285,0.99397,0.71511,1.12521,0.38753,1.13627,0.000344125,0.000344125,0.000344125
55,11560,1.05502,0.46221,1.15629,0.97649,0.98403,0.99354,0.72065,1.11138,0.38697,1.12791,0.00033175,0.00033175,0.00033175
56,11740,1.04939,0.46316,1.15123,0.98743,0.98462,0.9937,0.71803,1.11375,0.38676,1.12771,0.000319375,0.000319375,0.000319375
57,11896.8,1.05602,0.46391,1.15553,0.98851,0.98285,0.99429,0.71765,1.12183,0.38248,1.13153,0.000307,0.000307,0.000307
58,12042.9,1.0486,0.46123,1.15051,0.97752,0.98108,0.99069,0.71806,1.11645,0.38388,1.12689,0.000294625,0.000294625,0.000294625
59,12216.8,1.04602,0.45412,1.14524,0.98546,0.9864,0.99379,0.71812,1.10942,0.37664,1.12478,0.00028225,0.00028225,0.00028225
60,12401.1,1.04916,0.45497,1.15405,0.98132,0.98522,0.99231,0.71373,1.11779,0.38448,1.12703,0.000269875,0.000269875,0.000269875
61,12575.1,1.04748,0.4532,1.1554,0.98168,0.98876,0.99178,0.71834,1.10187,0.37892,1.11981,0.0002575,0.0002575,0.0002575
62,12743.3,1.04164,0.44698,1.1502,0.99049,0.98534,0.99444,0.72228,1.09797,0.37205,1.11987,0.000245125,0.000245125,0.000245125
63,12939.2,1.04063,0.44965,1.14605,0.98643,0.98893,0.99209,0.72216,1.09341,0.36996,1.11705,0.00023275,0.00023275,0.00023275
64,13170.3,1.05319,0.45349,1.15275,0.98082,0.99054,0.99069,0.71878,1.10171,0.37245,1.12128,0.000220375,0.000220375,0.000220375
65,13364,1.03443,0.44128,1.14445,0.98193,0.98403,0.99182,0.72354,1.0959,0.37365,1.11988,0.000208,0.000208,0.000208
66,13551.9,1.03029,0.43985,1.1414,0.98113,0.98376,0.98908,0.71957,1.09598,0.37141,1.11953,0.000195625,0.000195625,0.000195625
67,13737.3,1.03646,0.44032,1.14068,0.97031,0.98564,0.97818,0.70487,1.10399,0.38584,1.12538,0.00018325,0.00018325,0.00018325
68,13928.9,1.02364,0.44057,1.13728,0.97602,0.98226,0.98701,0.71525,1.09114,0.37883,1.11781,0.000170875,0.000170875,0.000170875
69,14129.4,1.02524,0.43766,1.14042,0.97479,0.98339,0.98909,0.71425,1.09821,0.37435,1.12132,0.0001585,0.0001585,0.0001585
70,14346.3,1.02669,0.4405,1.14136,0.97315,0.98167,0.9844,0.71774,1.09322,0.37262,1.11906,0.000146125,0.000146125,0.000146125
71,14580,0.97484,0.35232,1.10987,0.9726,0.9864,0.98607,0.71966,1.09013,0.37694,1.1175,0.00013375,0.00013375,0.00013375
72,14778.3,0.97459,0.34827,1.11198,0.97488,0.9864,0.98245,0.72114,1.08764,0.37788,1.11388,0.000121375,0.000121375,0.000121375
73,14977.7,0.96487,0.34553,1.10332,0.97355,0.98285,0.98322,0.72268,1.0843,0.37636,1.11237,0.000109,0.000109,0.000109
74,15182.6,0.96633,0.34416,1.10469,0.97333,0.98285,0.98059,0.71993,1.08477,0.38039,1.11377,9.6625e-05,9.6625e-05,9.6625e-05
75,15385.3,0.96274,0.34232,1.10003,0.96444,0.98817,0.97337,0.71241,1.08527,0.38724,1.11426,8.425e-05,8.425e-05,8.425e-05
76,15589.4,0.96226,0.34365,1.10136,0.97025,0.98369,0.97167,0.71279,1.08455,0.38795,1.11412,7.1875e-05,7.1875e-05,7.1875e-05
77,15793.7,0.95646,0.33932,1.09863,0.96801,0.98436,0.97406,0.71446,1.08109,0.39048,1.1135,5.95e-05,5.95e-05,5.95e-05
78,15993.5,0.95485,0.33823,1.09952,0.96849,0.98876,0.9743,0.71617,1.08065,0.38641,1.11231,4.7125e-05,4.7125e-05,4.7125e-05
79,16198.4,0.95431,0.33443,1.09984,0.96897,0.98936,0.97367,0.71509,1.08281,0.38066,1.11253,3.475e-05,3.475e-05,3.475e-05
80,16400.6,0.9515,0.3367,1.09557,0.96758,0.98842,0.97347,0.71407,1.08097,0.38553,1.11252,2.2375e-05,2.2375e-05,2.2375e-05
